survey_definition_id,year,area_id,species_code,length_mm,sex,population_count,akfin_load_date
78,2008,99905,30576,530,female,38805,2024-10-24T16:20:42Z
78,2008,99905,30576,540,male,28654,2024-10-24T16:20:42Z
78,2008,99905,30576,540,female,16688,2024-10-24T16:20:42Z
78,2008,99905,30576,550,male,35177,2024-10-24T16:20:42Z
78,2008,99905,30576,550,female,29698,2024-10-24T16:20:42Z
78,2008,99905,30576,560,male,27809,2024-10-24T16:20:42Z
78,2008,99905,30576,560,female,33133,2024-10-24T16:20:42Z
78,2008,99905,30576,570,male,7771,2024-10-24T16:20:42Z
78,2008,99905,30576,570,female,19334,2024-10-24T16:20:42Z
78,2008,99905,30576,580,male,36343,2024-10-24T16:20:42Z
78,2008,99905,30576,580,female,24511,2024-10-24T16:20:42Z
78,2008,99905,30576,590,male,14192,2024-10-24T16:20:42Z
78,2008,99905,30576,590,female,23585,2024-10-24T16:20:42Z
78,2008,99905,30576,600,male,16774,2024-10-24T16:20:42Z
78,2008,99905,30576,600,female,29574,2024-10-24T16:20:42Z
78,2008,99905,30576,610,male,50812,2024-10-24T16:20:42Z
78,2008,99905,30576,610,female,23936,2024-10-24T16:20:42Z
78,2008,99905,30576,620,male,36861,2024-10-24T16:20:42Z
78,2008,99905,30576,620,female,41802,2024-10-24T16:20:42Z
78,2008,99905,30576,630,male,38128,2024-10-24T16:20:42Z
78,2008,99905,30576,630,female,37415,2024-10-24T16:20:42Z
78,2008,99905,30576,640,male,46271,2024-10-24T16:20:42Z
78,2008,99905,30576,640,female,28094,2024-10-24T16:20:42Z
78,2008,99905,30576,650,male,25215,2024-10-24T16:20:42Z
78,2008,99905,30576,650,female,26567,2024-10-24T16:20:42Z
78,2008,99905,30576,660,male,17124,2024-10-24T16:20:42Z
78,2008,99905,30576,660,female,23585,2024-10-24T16:20:42Z
78,2008,99905,30576,670,male,7741,2024-10-24T16:20:42Z
78,2008,99905,30576,670,female,17349,2024-10-24T16:20:42Z
78,2008,99905,30576,680,male,12693,2024-10-24T16:20:42Z
78,2008,99905,30576,680,female,24673,2024-10-24T16:20:42Z
78,2008,99905,30576,690,male,12693,2024-10-24T16:20:42Z
78,2008,99905,30576,690,female,31527,2024-10-24T16:20:42Z
78,2008,99905,30576,700,male,24557,2024-10-24T16:20:42Z
78,2008,99905,30576,700,female,4428,2024-10-24T16:20:42Z
78,2008,99905,30576,710,male,8146,2024-10-24T16:20:42Z
78,2008,99905,30576,710,female,8493,2024-10-24T16:20:42Z
78,2008,99905,30576,720,male,7810,2024-10-24T16:20:42Z
78,2008,99905,30576,720,female,4428,2024-10-24T16:20:42Z
78,2008,99905,30576,730,female,11955,2024-10-24T16:20:42Z
78,2008,99905,30576,740,male,8035,2024-10-24T16:20:42Z
78,2008,99905,30576,740,female,21022,2024-10-24T16:20:42Z
78,2008,99905,30576,750,female,8158,2024-10-24T16:20:42Z
78,2008,99905,30576,760,male,3786,2024-10-24T16:20:42Z
78,2008,99905,30576,760,female,4011,2024-10-24T16:20:42Z
78,2008,99905,30576,770,male,8146,2024-10-24T16:20:42Z
78,2008,99905,30576,770,female,14885,2024-10-24T16:20:42Z
78,2008,99905,30576,780,male,16535,2024-10-24T16:20:42Z
78,2008,99905,30576,780,female,13283,2024-10-24T16:20:42Z
78,2008,99905,30576,790,male,7741,2024-10-24T16:20:42Z
78,2008,99905,30576,790,female,12177,2024-10-24T16:20:42Z
78,2008,99905,30576,800,male,7741,2024-10-24T16:20:42Z
78,2008,99905,30576,800,female,3730,2024-10-24T16:20:42Z
78,2008,99905,30576,810,male,6203,2024-10-24T16:20:42Z
78,2008,99905,30576,810,female,4011,2024-10-24T16:20:42Z
78,2008,99905,30576,820,male,12223,2024-10-24T16:20:42Z
78,2008,99905,30576,830,male,7460,2024-10-24T16:20:42Z
78,2008,99905,30576,840,male,6203,2024-10-24T16:20:42Z
78,2008,99905,30576,850,male,4428,2024-10-24T16:20:42Z
78,2008,99905,30576,860,male,7933,2024-10-24T16:20:42Z
78,2008,99905,30576,860,female,6203,2024-10-24T16:20:42Z
78,2008,99905,30576,880,male,7460,2024-10-24T16:20:42Z
78,2008,99905,30576,890,male,3730,2024-10-24T16:20:42Z
78,2008,99905,30576,890,female,7741,2024-10-24T16:20:42Z
78,2008,99905,30576,900,female,7984,2024-10-24T16:20:42Z
78,2008,99905,30576,910,male,3730,2024-10-24T16:20:42Z
78,2008,99905,30576,910,female,8376,2024-10-24T16:20:42Z
78,2008,99905,30576,930,male,7984,2024-10-24T16:20:42Z
78,2008,99905,30576,940,male,10391,2024-10-24T16:20:42Z
78,2008,99905,30576,940,female,4188,2024-10-24T16:20:42Z
78,2008,99905,30576,950,female,4254,2024-10-24T16:20:42Z
78,2008,99905,30576,970,female,4188,2024-10-24T16:20:42Z
78,2008,99905,30576,1020,female,4188,2024-10-24T16:20:42Z
78,2008,99905,30576,1050,female,4011,2024-10-24T16:20:42Z
78,2012,99905,30576,170,female,4111,2024-10-24T16:20:42Z
78,2012,99905,30576,200,male,4960,2024-10-24T16:20:42Z
78,2012,99905,30576,220,male,3959,2024-10-24T16:20:42Z
78,2012,99905,30576,220,female,5462,2024-10-24T16:20:42Z
78,2012,99905,30576,230,male,13016,2024-10-24T16:20:42Z
78,2012,99905,30576,250,male,4404,2024-10-24T16:20:42Z
78,2012,99905,30576,250,female,5462,2024-10-24T16:20:42Z
78,2012,99905,30576,270,male,8661,2024-10-24T16:20:42Z
78,2012,99905,30576,290,female,9866,2024-10-24T16:20:42Z
78,2012,99905,30576,300,male,8809,2024-10-24T16:20:42Z
78,2012,99905,30576,300,female,5222,2024-10-24T16:20:42Z
78,2012,99905,30576,310,female,5462,2024-10-24T16:20:42Z
78,2012,99905,30576,320,male,5462,2024-10-24T16:20:42Z
78,2012,99905,30576,320,female,8809,2024-10-24T16:20:42Z
78,2012,99905,30576,380,female,4104,2024-10-24T16:20:42Z
78,2012,99905,30576,390,female,4509,2024-10-24T16:20:42Z
78,2012,99905,30576,400,male,9332,2024-10-24T16:20:42Z
78,2012,99905,30576,400,female,10924,2024-10-24T16:20:42Z
78,2012,99905,30576,410,female,14481,2024-10-24T16:20:42Z
78,2012,99905,30576,420,male,4104,2024-10-24T16:20:42Z
78,2012,99905,30576,420,female,9984,2024-10-24T16:20:42Z
78,2012,99905,30576,430,male,10422,2024-10-24T16:20:42Z
78,2012,99905,30576,430,female,4960,2024-10-24T16:20:42Z
78,2012,99905,30576,440,female,5462,2024-10-24T16:20:42Z
78,2012,99905,30576,450,male,4404,2024-10-24T16:20:42Z
78,2012,99905,30576,450,female,4960,2024-10-24T16:20:42Z
78,2012,99905,30576,460,female,4404,2024-10-24T16:20:42Z
78,2012,99905,30576,470,male,18304,2024-10-24T16:20:42Z
78,2012,99905,30576,480,male,4960,2024-10-24T16:20:42Z
78,2012,99905,30576,480,female,29172,2024-10-24T16:20:42Z
78,2012,99905,30576,490,male,10684,2024-10-24T16:20:42Z
78,2012,99905,30576,490,female,19102,2024-10-24T16:20:42Z
78,2012,99905,30576,500,male,24919,2024-10-24T16:20:42Z
78,2012,99905,30576,500,female,14388,2024-10-24T16:20:42Z
78,2012,99905,30576,510,male,13532,2024-10-24T16:20:42Z
78,2012,99905,30576,510,female,20309,2024-10-24T16:20:42Z
78,2012,99905,30576,520,male,28108,2024-10-24T16:20:42Z
78,2012,99905,30576,520,female,52086,2024-10-24T16:20:42Z
78,2012,99905,30576,530,male,9001,2024-10-24T16:20:42Z
78,2012,99905,30576,530,female,33525,2024-10-24T16:20:42Z
78,2012,99905,30576,540,male,8021,2024-10-24T16:20:42Z
78,2012,99905,30576,540,female,14484,2024-10-24T16:20:42Z
78,2012,99905,30576,550,male,33906,2024-10-24T16:20:42Z
78,2012,99905,30576,550,female,9705,2024-10-24T16:20:42Z
78,2012,99905,30576,560,male,27146,2024-10-24T16:20:42Z
78,2012,99905,30576,560,female,18492,2024-10-24T16:20:42Z
78,2012,99905,30576,570,male,30612,2024-10-24T16:20:42Z
78,2012,99905,30576,570,female,41569,2024-10-24T16:20:42Z
78,2012,99905,30576,580,male,30161,2024-10-24T16:20:42Z
78,2012,99905,30576,580,female,13270,2024-10-24T16:20:42Z
78,2012,99905,30576,590,male,13583,2024-10-24T16:20:42Z
78,2012,99905,30576,590,female,28276,2024-10-24T16:20:42Z
78,2012,99905,30576,600,male,45314,2024-10-24T16:20:42Z
78,2012,99905,30576,600,female,41319,2024-10-24T16:20:42Z
78,2012,99905,30576,610,male,46812,2024-10-24T16:20:42Z
78,2012,99905,30576,610,female,42074,2024-10-24T16:20:42Z
78,2012,99905,30576,620,male,24004,2024-10-24T16:20:42Z
78,2012,99905,30576,620,female,37703,2024-10-24T16:20:42Z
78,2012,99905,30576,630,male,26888,2024-10-24T16:20:42Z
78,2012,99905,30576,630,female,23544,2024-10-24T16:20:42Z
78,2012,99905,30576,640,male,18635,2024-10-24T16:20:42Z
78,2012,99905,30576,640,female,17541,2024-10-24T16:20:42Z
78,2012,99905,30576,650,male,8661,2024-10-24T16:20:42Z
78,2012,99905,30576,650,female,12086,2024-10-24T16:20:42Z
78,2012,99905,30576,660,female,20705,2024-10-24T16:20:42Z
78,2012,99905,30576,670,male,13928,2024-10-24T16:20:42Z
78,2012,99905,30576,670,female,13589,2024-10-24T16:20:42Z
78,2012,99905,30576,680,male,13585,2024-10-24T16:20:42Z
78,2012,99905,30576,680,female,9166,2024-10-24T16:20:42Z
78,2012,99905,30576,690,male,24362,2024-10-24T16:20:42Z
78,2012,99905,30576,700,male,13195,2024-10-24T16:20:42Z
78,2012,99905,30576,700,female,14893,2024-10-24T16:20:42Z
78,2012,99905,30576,710,male,14378,2024-10-24T16:20:42Z
78,2012,99905,30576,710,female,5222,2024-10-24T16:20:42Z
78,2012,99905,30576,720,female,4104,2024-10-24T16:20:42Z
78,2012,99905,30576,730,male,28225,2024-10-24T16:20:42Z
78,2012,99905,30576,750,male,14378,2024-10-24T16:20:42Z
78,2012,99905,30576,760,male,5222,2024-10-24T16:20:42Z
78,2012,99905,30576,760,female,4104,2024-10-24T16:20:42Z
78,2012,99905,30576,770,male,19840,2024-10-24T16:20:42Z
78,2012,99905,30576,770,female,18482,2024-10-24T16:20:42Z
78,2012,99905,30576,800,male,14378,2024-10-24T16:20:42Z
78,2012,99905,30576,810,male,4509,2024-10-24T16:20:42Z
78,2012,99905,30576,820,male,9469,2024-10-24T16:20:42Z
78,2012,99905,30576,820,female,5222,2024-10-24T16:20:42Z
78,2012,99905,30576,840,male,4404,2024-10-24T16:20:42Z
78,2012,99905,30576,860,male,28756,2024-10-24T16:20:42Z
78,2012,99905,30576,860,female,28756,2024-10-24T16:20:42Z
78,2012,99905,30576,870,female,4960,2024-10-24T16:20:42Z
78,2012,99905,30576,890,male,28225,2024-10-24T16:20:42Z
78,2012,99905,30576,890,female,14378,2024-10-24T16:20:42Z
78,2012,99905,30576,900,male,14378,2024-10-24T16:20:42Z
78,2012,99905,30576,900,female,28756,2024-10-24T16:20:42Z
78,2012,99905,30576,910,male,28756,2024-10-24T16:20:42Z
78,2012,99905,30576,920,female,14378,2024-10-24T16:20:42Z
78,2012,99905,30576,950,male,43134,2024-10-24T16:20:42Z
78,2012,99905,30576,950,female,28756,2024-10-24T16:20:42Z
78,2012,99905,30576,960,female,13847,2024-10-24T16:20:42Z
78,2012,99905,30576,970,male,14378,2024-10-24T16:20:42Z
78,2012,99905,30576,980,female,28756,2024-10-24T16:20:42Z
78,2012,99905,30576,990,male,14378,2024-10-24T16:20:42Z
78,2016,99905,30576,190,unsexed,3032,2024-10-24T16:20:42Z
78,2016,99905,30576,230,male,10419,2024-10-24T16:20:42Z
78,2016,99905,30576,250,female,3694,2024-10-24T16:20:42Z
78,2016,99905,30576,260,male,9377,2024-10-24T16:20:42Z
78,2016,99905,30576,260,female,3694,2024-10-24T16:20:42Z
78,2016,99905,30576,270,male,3694,2024-10-24T16:20:42Z
78,2016,99905,30576,280,male,3032,2024-10-24T16:20:42Z
78,2016,99905,30576,280,female,3694,2024-10-24T16:20:42Z
78,2016,99905,30576,290,male,11081,2024-10-24T16:20:42Z
78,2016,99905,30576,300,male,22888,2024-10-24T16:20:42Z
78,2016,99905,30576,310,male,3694,2024-10-24T16:20:42Z
78,2016,99905,30576,320,male,13560,2024-10-24T16:20:42Z
78,2016,99905,30576,320,female,3032,2024-10-24T16:20:42Z
78,2016,99905,30576,330,male,22027,2024-10-24T16:20:42Z
78,2016,99905,30576,330,female,3694,2024-10-24T16:20:42Z
78,2016,99905,30576,340,male,3032,2024-10-24T16:20:42Z
78,2016,99905,30576,350,male,4890,2024-10-24T16:20:42Z
78,2016,99905,30576,350,female,10232,2024-10-24T16:20:42Z
78,2016,99905,30576,360,male,7650,2024-10-24T16:20:42Z
78,2016,99905,30576,360,female,7506,2024-10-24T16:20:42Z
78,2016,99905,30576,370,female,18333,2024-10-24T16:20:42Z
78,2016,99905,30576,380,male,6538,2024-10-24T16:20:42Z
78,2016,99905,30576,380,female,15457,2024-10-24T16:20:42Z
78,2016,99905,30576,390,female,18281,2024-10-24T16:20:42Z
78,2016,99905,30576,400,male,5579,2024-10-24T16:20:42Z
78,2016,99905,30576,400,female,13847,2024-10-24T16:20:42Z
78,2016,99905,30576,410,male,18807,2024-10-24T16:20:42Z
78,2016,99905,30576,410,female,6726,2024-10-24T16:20:42Z
78,2016,99905,30576,420,male,7012,2024-10-24T16:20:42Z
78,2016,99905,30576,420,female,3694,2024-10-24T16:20:42Z
78,2016,99905,30576,430,male,35969,2024-10-24T16:20:42Z
78,2016,99905,30576,430,female,37183,2024-10-24T16:20:42Z
78,2016,99905,30576,440,male,25480,2024-10-24T16:20:42Z
78,2016,99905,30576,440,female,52363,2024-10-24T16:20:42Z
78,2016,99905,30576,450,male,35360,2024-10-24T16:20:42Z
78,2016,99905,30576,450,female,33959,2024-10-24T16:20:42Z
78,2016,99905,30576,460,male,22133,2024-10-24T16:20:42Z
78,2016,99905,30576,460,female,24023,2024-10-24T16:20:42Z
78,2016,99905,30576,470,male,41706,2024-10-24T16:20:42Z
78,2016,99905,30576,470,female,8396,2024-10-24T16:20:42Z
78,2016,99905,30576,480,male,22098,2024-10-24T16:20:42Z
78,2016,99905,30576,480,female,28366,2024-10-24T16:20:42Z
78,2016,99905,30576,490,male,28989,2024-10-24T16:20:42Z
78,2016,99905,30576,490,female,29890,2024-10-24T16:20:42Z
78,2016,99905,30576,500,male,4890,2024-10-24T16:20:42Z
78,2016,99905,30576,500,female,3506,2024-10-24T16:20:42Z
78,2016,99905,30576,510,male,30201,2024-10-24T16:20:42Z
78,2016,99905,30576,510,female,22591,2024-10-24T16:20:42Z
78,2016,99905,30576,520,male,14075,2024-10-24T16:20:42Z
78,2016,99905,30576,520,female,15457,2024-10-24T16:20:42Z
78,2016,99905,30576,530,male,42289,2024-10-24T16:20:42Z
78,2016,99905,30576,530,female,3502,2024-10-24T16:20:42Z
78,2016,99905,30576,540,male,26688,2024-10-24T16:20:42Z
78,2016,99905,30576,540,female,19559,2024-10-24T16:20:42Z
78,2016,99905,30576,550,male,39285,2024-10-24T16:20:42Z
78,2016,99905,30576,550,female,52438,2024-10-24T16:20:42Z
78,2016,99905,30576,560,male,27774,2024-10-24T16:20:42Z
78,2016,99905,30576,560,female,21542,2024-10-24T16:20:42Z
78,2016,99905,30576,570,male,41824,2024-10-24T16:20:42Z
78,2016,99905,30576,570,female,33141,2024-10-24T16:20:42Z
78,2016,99905,30576,580,male,23788,2024-10-24T16:20:42Z
78,2016,99905,30576,580,female,27796,2024-10-24T16:20:42Z
78,2016,99905,30576,590,male,35620,2024-10-24T16:20:42Z
78,2016,99905,30576,590,female,9780,2024-10-24T16:20:42Z
78,2016,99905,30576,600,male,19404,2024-10-24T16:20:42Z
78,2016,99905,30576,600,female,33634,2024-10-24T16:20:42Z
78,2016,99905,30576,610,male,9780,2024-10-24T16:20:42Z
78,2016,99905,30576,610,female,12396,2024-10-24T16:20:42Z
78,2016,99905,30576,620,male,44172,2024-10-24T16:20:42Z
78,2016,99905,30576,620,female,17577,2024-10-24T16:20:42Z
78,2016,99905,30576,630,male,22699,2024-10-24T16:20:42Z
78,2016,99905,30576,630,female,11902,2024-10-24T16:20:42Z
78,2016,99905,30576,640,male,29179,2024-10-24T16:20:42Z
78,2016,99905,30576,640,female,12396,2024-10-24T16:20:42Z
78,2016,99905,30576,650,male,31775,2024-10-24T16:20:42Z
78,2016,99905,30576,660,male,19951,2024-10-24T16:20:42Z
78,2016,99905,30576,660,female,7506,2024-10-24T16:20:42Z
78,2016,99905,30576,670,male,18061,2024-10-24T16:20:42Z
78,2016,99905,30576,670,female,34916,2024-10-24T16:20:42Z
78,2016,99905,30576,680,male,7506,2024-10-24T16:20:42Z
78,2016,99905,30576,680,female,8396,2024-10-24T16:20:42Z
78,2016,99905,30576,690,male,7506,2024-10-24T16:20:42Z
78,2016,99905,30576,690,female,5683,2024-10-24T16:20:42Z
78,2016,99905,30576,700,male,4890,2024-10-24T16:20:42Z
78,2016,99905,30576,700,female,15884,2024-10-24T16:20:42Z
78,2016,99905,30576,710,female,20063,2024-10-24T16:20:42Z
78,2016,99905,30576,720,male,26885,2024-10-24T16:20:42Z
78,2016,99905,30576,720,female,4890,2024-10-24T16:20:42Z
78,2016,99905,30576,730,female,7506,2024-10-24T16:20:42Z
78,2016,99905,30576,740,male,3506,2024-10-24T16:20:42Z
78,2016,99905,30576,750,female,6873,2024-10-24T16:20:42Z
78,2016,99905,30576,760,male,7273,2024-10-24T16:20:42Z
78,2016,99905,30576,780,male,8054,2024-10-24T16:20:42Z
78,2016,99905,30576,800,male,3694,2024-10-24T16:20:42Z
78,2016,99905,30576,810,female,7650,2024-10-24T16:20:42Z
78,2016,99905,30576,830,female,33759,2024-10-24T16:20:42Z
78,2016,99905,30576,840,male,4920,2024-10-24T16:20:42Z
78,2016,99905,30576,890,male,10994,2024-10-24T16:20:42Z
78,2016,99905,30576,890,female,7488,2024-10-24T16:20:42Z
78,2016,99905,30576,900,female,13747,2024-10-24T16:20:42Z
78,2016,99905,30576,910,male,7650,2024-10-24T16:20:42Z
78,2016,99905,30576,920,female,6873,2024-10-24T16:20:42Z
78,2016,99905,30576,930,female,13747,2024-10-24T16:20:42Z
78,2016,99905,30576,970,female,6873,2024-10-24T16:20:42Z
78,2016,99905,30576,980,female,26885,2024-10-24T16:20:42Z
78,2016,99905,30576,1000,female,3506,2024-10-24T16:20:42Z
