species_code,year,length,frequency,fmp_subarea,source
30576,2005,48,1,AI,AI fishery
30576,2005,48,1,AI,AI fishery
30576,2005,48,1,AI,AI fishery
30576,2005,48,1,AI,AI fishery
30576,2005,48,1,AI,AI fishery
30576,2005,48,1,AI,AI fishery
30576,2005,48,1,AI,AI fishery
30576,2005,48,1,AI,AI fishery
30576,2005,48,1,AI,AI fishery
30576,2005,48,1,AI,AI fishery
30576,2005,48,1,AI,AI fishery
30576,2005,48,1,AI,AI fishery
30576,2005,48,2,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,2,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,2,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,EBS,EBS fishery
30576,2005,49,1,EBS,EBS fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,2,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,EBS,EBS fishery
30576,2005,49,1,EBS,EBS fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,49,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,2,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,2,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,EBS,EBS fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,EBS,EBS fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,2,EBS,EBS fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,2,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,AI,AI fishery
30576,2005,50,1,EBS,EBS fishery
30576,2005,50,1,EBS,EBS fishery
30576,2005,50,1,EBS,EBS fishery
30576,2005,50,1,EBS,EBS fishery
30576,2005,50,1,EBS,EBS fishery
30576,2005,50,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,EBS,EBS fishery
30576,2005,51,1,EBS,EBS fishery
30576,2005,51,2,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,2,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,EBS,EBS fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,EBS,EBS fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,2,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,AI,AI fishery
30576,2005,51,1,EBS,EBS fishery
30576,2005,51,1,EBS,EBS fishery
30576,2005,51,1,EBS,EBS fishery
30576,2005,51,1,EBS,EBS fishery
30576,2005,51,3,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,3,EBS,EBS fishery
30576,2005,52,2,EBS,EBS fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,2,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,EBS,EBS fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,EBS,EBS fishery
30576,2005,52,1,EBS,EBS fishery
30576,2005,52,1,EBS,EBS fishery
30576,2005,52,1,EBS,EBS fishery
30576,2005,52,1,AI,AI fishery
30576,2005,52,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,2,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,EBS,EBS fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,2,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,EBS,EBS fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,EBS,EBS fishery
30576,2005,53,1,AI,AI fishery
30576,2005,53,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,2,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,2,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,EBS,EBS fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,2,EBS,EBS fishery
30576,2005,54,1,EBS,EBS fishery
30576,2005,54,1,EBS,EBS fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,AI,AI fishery
30576,2005,54,1,EBS,EBS fishery
30576,2005,54,1,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,2,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,1,EBS,EBS fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,2,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,2,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,1,AI,AI fishery
30576,2005,55,2,AI,AI fishery
30576,2005,55,1,EBS,EBS fishery
30576,2005,55,1,EBS,EBS fishery
30576,2005,55,1,EBS,EBS fishery
30576,2005,55,1,EBS,EBS fishery
30576,2005,55,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,EBS,EBS fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,2,EBS,EBS fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,2,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,EBS,EBS fishery
30576,2005,56,1,EBS,EBS fishery
30576,2005,56,1,EBS,EBS fishery
30576,2005,56,1,AI,AI fishery
30576,2005,56,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,EBS,EBS fishery
30576,2005,57,2,EBS,EBS fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,EBS,EBS fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,AI,AI fishery
30576,2005,57,1,EBS,EBS fishery
30576,2005,57,2,AI,AI fishery
30576,2005,57,1,EBS,EBS fishery
30576,2005,57,1,EBS,EBS fishery
30576,2005,57,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,EBS,EBS fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,2,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,2,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,EBS,EBS fishery
30576,2005,58,2,EBS,EBS fishery
30576,2005,58,1,EBS,EBS fishery
30576,2005,58,1,AI,AI fishery
30576,2005,58,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,2,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,2,EBS,EBS fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,2,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,AI,AI fishery
30576,2005,59,1,EBS,EBS fishery
30576,2005,59,1,EBS,EBS fishery
30576,2005,59,2,EBS,EBS fishery
30576,2005,59,1,EBS,EBS fishery
30576,2005,59,3,EBS,EBS fishery
30576,2005,59,1,EBS,EBS fishery
30576,2005,59,1,AI,AI fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,EBS,EBS fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,EBS,EBS fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,EBS,EBS fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,AI,AI fishery
30576,2005,60,1,EBS,EBS fishery
30576,2005,60,1,EBS,EBS fishery
30576,2005,60,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,EBS,EBS fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,EBS,EBS fishery
30576,2005,61,1,EBS,EBS fishery
30576,2005,61,1,EBS,EBS fishery
30576,2005,61,1,AI,AI fishery
30576,2005,61,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,AI,AI fishery
30576,2005,62,1,EBS,EBS fishery
30576,2005,62,1,EBS,EBS fishery
30576,2005,62,1,EBS,EBS fishery
30576,2005,62,1,EBS,EBS fishery
30576,2005,62,1,EBS,EBS fishery
30576,2005,62,1,EBS,EBS fishery
30576,2005,63,1,AI,AI fishery
30576,2005,63,1,AI,AI fishery
30576,2005,63,1,AI,AI fishery
30576,2005,63,1,AI,AI fishery
30576,2005,63,1,AI,AI fishery
30576,2005,63,1,AI,AI fishery
30576,2005,63,1,AI,AI fishery
30576,2005,63,1,AI,AI fishery
30576,2005,63,1,AI,AI fishery
30576,2005,63,1,AI,AI fishery
30576,2005,63,2,EBS,EBS fishery
30576,2005,63,1,EBS,EBS fishery
30576,2005,63,1,EBS,EBS fishery
30576,2005,64,1,EBS,EBS fishery
30576,2005,64,1,AI,AI fishery
30576,2005,64,1,AI,AI fishery
30576,2005,64,1,AI,AI fishery
30576,2005,64,1,AI,AI fishery
30576,2005,64,1,AI,AI fishery
30576,2005,64,3,EBS,EBS fishery
30576,2005,64,1,EBS,EBS fishery
30576,2005,64,1,EBS,EBS fishery
30576,2005,64,2,EBS,EBS fishery
30576,2005,64,1,AI,AI fishery
30576,2005,65,1,AI,AI fishery
30576,2005,65,1,AI,AI fishery
30576,2005,65,1,AI,AI fishery
30576,2005,65,1,AI,AI fishery
30576,2005,65,1,AI,AI fishery
30576,2005,65,1,AI,AI fishery
30576,2005,65,1,EBS,EBS fishery
30576,2005,65,1,AI,AI fishery
30576,2005,65,1,AI,AI fishery
30576,2005,65,1,AI,AI fishery
30576,2005,65,2,EBS,EBS fishery
30576,2005,65,1,EBS,EBS fishery
30576,2005,65,1,EBS,EBS fishery
30576,2005,66,1,AI,AI fishery
30576,2005,66,1,AI,AI fishery
30576,2005,66,1,AI,AI fishery
30576,2005,66,1,AI,AI fishery
30576,2005,66,1,AI,AI fishery
30576,2005,66,1,AI,AI fishery
30576,2005,66,1,EBS,EBS fishery
30576,2005,66,1,EBS,EBS fishery
30576,2005,66,1,EBS,EBS fishery
30576,2005,66,1,EBS,EBS fishery
30576,2005,67,1,AI,AI fishery
30576,2005,67,1,AI,AI fishery
30576,2005,67,1,EBS,EBS fishery
30576,2005,67,1,EBS,EBS fishery
30576,2005,67,1,AI,AI fishery
30576,2005,67,1,AI,AI fishery
30576,2005,67,1,AI,AI fishery
30576,2005,67,1,EBS,EBS fishery
30576,2005,67,1,AI,AI fishery
30576,2005,67,1,AI,AI fishery
30576,2005,67,1,AI,AI fishery
30576,2005,67,1,AI,AI fishery
30576,2005,67,1,AI,AI fishery
30576,2005,67,1,EBS,EBS fishery
30576,2005,67,1,EBS,EBS fishery
30576,2005,67,1,EBS,EBS fishery
30576,2005,67,2,EBS,EBS fishery
30576,2005,68,1,EBS,EBS fishery
30576,2005,68,1,EBS,EBS fishery
30576,2005,68,1,AI,AI fishery
30576,2005,68,1,AI,AI fishery
30576,2005,68,1,AI,AI fishery
30576,2005,68,1,AI,AI fishery
30576,2005,68,1,EBS,EBS fishery
30576,2005,68,1,EBS,EBS fishery
30576,2005,68,1,AI,AI fishery
30576,2005,68,1,EBS,EBS fishery
30576,2005,68,1,EBS,EBS fishery
30576,2005,69,1,AI,AI fishery
30576,2005,69,1,AI,AI fishery
30576,2005,69,1,AI,AI fishery
30576,2005,69,1,AI,AI fishery
30576,2005,69,1,AI,AI fishery
30576,2005,69,2,EBS,EBS fishery
30576,2005,69,1,EBS,EBS fishery
30576,2005,70,1,AI,AI fishery
30576,2005,70,1,AI,AI fishery
30576,2005,70,1,AI,AI fishery
30576,2005,70,1,EBS,EBS fishery
30576,2005,70,1,AI,AI fishery
30576,2005,70,1,AI,AI fishery
30576,2005,70,1,EBS,EBS fishery
30576,2005,71,1,AI,AI fishery
30576,2005,71,1,AI,AI fishery
30576,2005,71,1,AI,AI fishery
30576,2005,71,1,AI,AI fishery
30576,2005,71,1,EBS,EBS fishery
30576,2005,71,1,EBS,EBS fishery
30576,2005,71,1,EBS,EBS fishery
30576,2005,71,1,EBS,EBS fishery
30576,2005,71,1,EBS,EBS fishery
30576,2005,71,1,EBS,EBS fishery
30576,2005,72,1,AI,AI fishery
30576,2005,72,1,AI,AI fishery
30576,2005,72,1,EBS,EBS fishery
30576,2005,72,1,EBS,EBS fishery
30576,2005,72,1,EBS,EBS fishery
30576,2005,72,2,EBS,EBS fishery
30576,2005,73,1,AI,AI fishery
30576,2005,73,1,AI,AI fishery
30576,2005,73,1,AI,AI fishery
30576,2005,73,1,AI,AI fishery
30576,2005,73,2,AI,AI fishery
30576,2005,73,1,AI,AI fishery
30576,2005,73,3,EBS,EBS fishery
30576,2005,73,1,AI,AI fishery
30576,2005,73,1,EBS,EBS fishery
30576,2005,73,2,EBS,EBS fishery
30576,2005,73,1,EBS,EBS fishery
30576,2005,73,1,AI,AI fishery
30576,2005,74,1,EBS,EBS fishery
30576,2005,74,1,EBS,EBS fishery
30576,2005,74,1,EBS,EBS fishery
30576,2005,74,1,EBS,EBS fishery
30576,2005,74,1,EBS,EBS fishery
30576,2005,74,1,EBS,EBS fishery
30576,2005,74,2,EBS,EBS fishery
30576,2005,74,1,EBS,EBS fishery
30576,2005,75,1,AI,AI fishery
30576,2005,75,1,AI,AI fishery
30576,2005,75,1,EBS,EBS fishery
30576,2005,75,2,EBS,EBS fishery
30576,2005,75,1,EBS,EBS fishery
30576,2005,76,1,AI,AI fishery
30576,2005,76,2,EBS,EBS fishery
30576,2005,76,1,EBS,EBS fishery
30576,2005,76,1,EBS,EBS fishery
30576,2005,77,1,EBS,EBS fishery
30576,2005,77,1,EBS,EBS fishery
30576,2005,77,2,EBS,EBS fishery
30576,2005,77,1,EBS,EBS fishery
30576,2005,78,1,AI,AI fishery
30576,2005,78,1,EBS,EBS fishery
30576,2005,78,1,EBS,EBS fishery
30576,2005,78,1,EBS,EBS fishery
30576,2005,78,1,EBS,EBS fishery
30576,2005,78,1,EBS,EBS fishery
30576,2005,79,1,EBS,EBS fishery
30576,2005,79,2,EBS,EBS fishery
30576,2005,80,1,AI,AI fishery
30576,2005,80,1,EBS,EBS fishery
30576,2005,80,1,EBS,EBS fishery
30576,2005,80,2,EBS,EBS fishery
30576,2005,80,1,EBS,EBS fishery
30576,2005,81,1,AI,AI fishery
30576,2005,81,1,EBS,EBS fishery
30576,2005,81,1,EBS,EBS fishery
30576,2005,81,1,EBS,EBS fishery
30576,2005,81,1,EBS,EBS fishery
30576,2005,81,1,EBS,EBS fishery
30576,2005,82,1,EBS,EBS fishery
30576,2005,82,1,EBS,EBS fishery
30576,2005,83,1,EBS,EBS fishery
30576,2005,83,1,EBS,EBS fishery
30576,2005,84,1,EBS,EBS fishery
30576,2005,84,1,EBS,EBS fishery
30576,2005,84,1,EBS,EBS fishery
30576,2005,86,1,EBS,EBS fishery
30576,2005,88,1,EBS,EBS fishery
30576,2005,90,1,AI,AI fishery
30576,2005,90,1,AI,AI fishery
30576,2005,90,1,EBS,EBS fishery
30576,2005,92,1,EBS,EBS fishery
30576,2005,97,1,EBS,EBS fishery
30576,2005,98,1,AI,AI fishery
30576,2005,103,1,AI,AI fishery
30576,2005,103,1,EBS,EBS fishery
30576,2006,26,1,AI,AI fishery
30576,2006,30,1,AI,AI fishery
30576,2006,30,1,AI,AI fishery
30576,2006,30,1,AI,AI fishery
30576,2006,31,1,AI,AI fishery
30576,2006,31,1,AI,AI fishery
30576,2006,32,1,EBS,EBS fishery
30576,2006,32,1,AI,AI fishery
30576,2006,32,1,AI,AI fishery
30576,2006,32,1,AI,AI fishery
30576,2006,32,1,AI,AI fishery
30576,2006,32,1,AI,AI fishery
30576,2006,33,2,AI,AI fishery
30576,2006,33,1,EBS,EBS fishery
30576,2006,33,1,AI,AI fishery
30576,2006,33,1,AI,AI fishery
30576,2006,33,1,AI,AI fishery
30576,2006,33,1,AI,AI fishery
30576,2006,34,1,AI,AI fishery
30576,2006,34,1,AI,AI fishery
30576,2006,34,1,EBS,EBS fishery
30576,2006,34,2,AI,AI fishery
30576,2006,34,1,AI,AI fishery
30576,2006,34,1,AI,AI fishery
30576,2006,34,1,AI,AI fishery
30576,2006,34,1,AI,AI fishery
30576,2006,34,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,2,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,EBS,EBS fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,35,1,AI,AI fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,2,AI,AI fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,1,EBS,EBS fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,2,AI,AI fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,1,AI,AI fishery
30576,2006,36,1,EBS,EBS fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,2,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,2,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,2,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,2,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,2,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,37,1,AI,AI fishery
30576,2006,38,1,AI,AI fishery
30576,2006,38,1,AI,AI fishery
30576,2006,38,1,AI,AI fishery
