SURVEY,YEAR,STRATUM,LENGTH,SPECIES_CODE,FREQUENCY
AI,1986,614,50,30576,34541
AI,1986,614,70,30576,2993
AI,1986,614,22,30576,2993
AI,1986,614,28,30576,2993
AI,1986,614,31,30576,5986
AI,1986,614,32,30576,2993
AI,1986,614,33,30576,11972
AI,1986,614,34,30576,2993
AI,1986,614,35,30576,13873
AI,1986,614,36,30576,10880
AI,1986,614,37,30576,14824
AI,1986,614,38,30576,28697
AI,1986,614,39,30576,15774
AI,1986,614,41,30576,21760
AI,1986,614,42,30576,27605
AI,1986,614,43,30576,42428
AI,1986,614,44,30576,22711
AI,1986,614,45,30576,35492
AI,1986,614,46,30576,70033
AI,1986,614,47,30576,47322
AI,1986,614,48,30576,14824
AI,1986,614,49,30576,38485
AI,1986,614,51,30576,3944
AI,1986,614,52,30576,35492
AI,1986,614,53,30576,15774
AI,1986,614,54,30576,11831
AI,1986,614,55,30576,7887
AI,2016,613,78,30576,5906
AI,2016,413,44,30576,2061
AI,2000,613,73,30576,5156
AI,2016,424,26,30576,12168
AI,2016,624,47,30576,31748
AI,2000,323,66,30576,2540
AI,2016,614,50,30576,18591
AI,2000,214,52,30576,355446
AI,2004,614,40,30576,82921
AI,2004,614,50,30576,53143
AI,2004,614,18,30576,11599
AI,2004,614,25,30576,8309
AI,2004,614,28,30576,11599
AI,2004,614,33,30576,8309
AI,2004,614,34,30576,19908
AI,2004,614,35,30576,19908
AI,2000,214,59,30576,373218
AI,2016,613,57,30576,5906
AI,2016,324,43,30576,46756
AI,2016,324,47,30576,15585
AI,2016,214,23,30576,17756
AI,2016,214,29,30576,35512
AI,2016,214,37,30576,280302
AI,2016,214,57,30576,23940
AI,2016,614,45,30576,25642
AI,2016,323,54,30576,1297
AI,2016,414,41,30576,18019
AI,2016,623,38,30576,8465
AI,2016,624,46,30576,205209
AI,2016,624,48,30576,58183
AI,2016,624,53,30576,31748
AI,2006,424,57,30576,11643
AI,2006,424,31,30576,10403
AI,2006,424,41,30576,78570
AI,2006,214,17,30576,16834
AI,2006,214,35,30576,35619
AI,2006,794,41,30576,18065
AI,2016,624,35,30576,58183
AI,1986,614,56,30576,10880
AI,1986,614,57,30576,3944
AI,1986,614,58,30576,11831
AI,1986,614,61,30576,2993
AI,1986,614,62,30576,2993
AI,1986,614,63,30576,5986
AI,1986,614,65,30576,3944
AI,1986,614,66,30576,3944
AI,1986,614,71,30576,2993
AI,1986,614,72,30576,2993
AI,1986,614,74,30576,2993
AI,2000,423,40,30576,2902
AI,2006,614,49,30576,10013
AI,2006,213,76,30576,3099
AI,2006,323,54,30576,7062
AI,2006,324,19,30576,4809
AI,2006,414,42,30576,10809
AI,1997,422,35,30576,3177
AI,1997,422,42,30576,3177
AI,1997,422,44,30576,6354
AI,1997,422,45,30576,3177
AI,2004,614,36,30576,64742
AI,2004,614,37,30576,84650
AI,2004,614,38,30576,99539
AI,2004,614,39,30576,79631
AI,2004,614,41,30576,101268
AI,2004,614,42,30576,174152
AI,2004,614,43,30576,155973
AI,2004,614,44,30576,89669
AI,2004,614,45,30576,51415
AI,2004,614,46,30576,82921
AI,2004,614,47,30576,104558
AI,2004,614,48,30576,34797
AI,2004,614,49,30576,16618
AI,2004,614,51,30576,8309
AI,2004,614,52,30576,24927
AI,2004,614,53,30576,16618
AI,2004,614,54,30576,8309
AI,2004,614,55,30576,19908
AI,2006,614,36,30576,10013
AI,2006,614,57,30576,10013
AI,2006,214,62,30576,3808
AI,2006,214,67,30576,3622
AI,2006,414,43,30576,10831
AI,2006,414,54,30576,10809
AI,2016,594,43,30576,35654
AI,2000,214,46,30576,215632
AI,2000,214,53,30576,284357
AI,1986,224,63,30576,8586
AI,1986,224,65,30576,8586
AI,1986,224,67,30576,8586
AI,1986,224,69,30576,17171
AI,1986,224,73,30576,17171
AI,1986,224,74,30576,17171
AI,1986,224,75,30576,8586
AI,1986,224,76,30576,25757
AI,1986,224,77,30576,17171
AI,1986,224,78,30576,8586
AI,1986,224,79,30576,17171
AI,1986,224,83,30576,17171
AI,1986,224,85,30576,8586
AI,1986,224,87,30576,8586
AI,2006,624,36,30576,11859
AI,2006,623,42,30576,22699
AI,2000,623,49,30576,4113
AI,2000,214,14,30576,9460
AI,2000,423,68,30576,2902
AI,2000,214,39,30576,65072
AI,2000,214,19,30576,9460
AI,2000,614,58,30576,6585
AI,2000,613,69,30576,5339
AI,2016,594,39,30576,84768
AI,2016,623,49,30576,8465
AI,2000,214,42,30576,99469
AI,2000,414,47,30576,34743
AI,2016,614,40,30576,37183
AI,2000,224,38,30576,18702
AI,2000,424,42,30576,336646
AI,2000,594,51,30576,65427
AI,2000,324,55,30576,42810
AI,2016,594,40,30576,49114
AI,2016,613,51,30576,9962
AI,1986,623,48,30576,6353
AI,1986,623,49,30576,3177
AI,1986,623,51,30576,3177
AI,1986,623,52,30576,3177
AI,1986,623,53,30576,3177
AI,1986,623,65,30576,3177
AI,2000,214,13,30576,9460
AI,2000,624,48,30576,96520
AI,2000,324,53,30576,36721
AI,2000,224,32,30576,18702
AI,2000,424,72,30576,10499
AI,2000,624,35,30576,70074
AI,2016,214,52,30576,71821
AI,2016,794,33,30576,14167
AI,2000,794,88,30576,9136
AI,2000,314,38,30576,32887
AI,2000,214,65,30576,124406
AI,2000,794,61,30576,8205
AI,2016,624,38,30576,119183
AI,2000,414,33,30576,10408
AI,2000,314,54,30576,16443
AI,2016,594,28,30576,49114
AI,2016,594,33,30576,98227
AI,2016,594,37,30576,98227
AI,2016,214,63,30576,23940
AI,2016,314,49,30576,26408
AI,2000,424,53,30576,73351
AI,2000,594,40,30576,18613
AI,2016,324,54,30576,13299
AI,2016,224,50,30576,40748
AI,2000,224,37,30576,77273
AI,2006,324,57,30576,24399
AI,2006,424,29,30576,6122
AI,2016,614,31,30576,18591
AI,2000,224,45,30576,37403
AI,2016,214,56,30576,23940
AI,2016,213,62,30576,2302
AI,2006,323,50,30576,1801
AI,2016,324,56,30576,40224
AI,2016,624,55,30576,58183
AI,2006,324,47,30576,42988
AI,2006,794,43,30576,12043
AI,2006,323,58,30576,3601
AI,2016,214,46,30576,143642
AI,2006,214,41,30576,55626
AI,2006,214,30,30576,10313
AI,2006,213,64,30576,5901
AI,2006,614,50,30576,18260
AI,2016,414,48,30576,14963
AI,2016,224,39,30576,81495
AI,2016,594,20,30576,49114
AI,2016,613,54,30576,4981
AI,2016,324,51,30576,13299
AI,2016,224,35,30576,122243
AI,2006,424,53,30576,46782
AI,2006,324,54,30576,32182
AI,2016,624,33,30576,147026
AI,2016,213,69,30576,2302
AI,2006,214,49,30576,22733
AI,2016,324,53,30576,58005
AI,2016,324,60,30576,15585
AI,2016,624,37,30576,145618
AI,2016,624,51,30576,59591
AI,2016,624,32,30576,87435
AI,2006,424,47,30576,84227
AI,2006,314,44,30576,18721
AI,2016,614,32,30576,17094
AI,2000,624,49,30576,61371
AI,2000,624,32,30576,35037
AI,2016,213,54,30576,2302
AI,2000,614,30,30576,6341
AI,2016,594,50,30576,35654
AI,2016,624,27,30576,31748
AI,2006,624,55,30576,106734
AI,2006,314,61,30576,16690
AI,2016,614,43,30576,62824
AI,2000,323,60,30576,4879
AI,2000,214,40,30576,73384
AI,2000,794,103,30576,8205
AI,2016,614,42,30576,65819
AI,2000,323,52,30576,12498
AI,2016,324,50,30576,11248
AI,2006,624,43,30576,59297
AI,2006,314,51,30576,16690
AI,2006,214,54,30576,14144
AI,2006,224,46,30576,19642
AI,2006,323,52,30576,5121
AI,2000,324,48,30576,94542
AI,2016,794,37,30576,14167
AI,2016,214,30,30576,59452
AI,2016,224,47,30576,81495
AI,2016,224,41,30576,67610
AI,2006,414,46,30576,10831
AI,2006,414,75,30576,10831
AI,2006,214,55,30576,22104
AI,2006,324,42,30576,23877
AI,2006,324,63,30576,4697
AI,2016,224,33,30576,40748
AI,2006,623,44,30576,34049
AI,2006,324,38,30576,9677
AI,2006,324,48,30576,38018
AI,2016,324,55,30576,11248
AI,2016,614,41,30576,35686
AI,2006,624,47,30576,166031
AI,2006,594,37,30576,11478
AI,2006,214,53,30576,14960
AI,1983,221,14,30576,20442
AI,1983,221,15,30576,16353
AI,1983,221,16,30576,4088
AI,1983,221,17,30576,12265
AI,1983,221,18,30576,16353
AI,1983,221,19,30576,16353
AI,1983,221,25,30576,8177
AI,2006,594,45,30576,11478
AI,2016,213,53,30576,2302
AI,2016,214,39,30576,209278
AI,2006,413,41,30576,2724
AI,2006,414,47,30576,10809
AI,2006,324,56,30576,13544
AI,2006,214,36,30576,14152
AI,2016,424,28,30576,12168
AI,2016,414,40,30576,36038
AI,2004,623,46,30576,18996
AI,2004,623,47,30576,9498
AI,2004,623,49,30576,9498
AI,2004,623,52,30576,9498
AI,2004,623,55,30576,9498
AI,1983,793,60,30576,3178
AI,1983,793,70,30576,3178
AI,1983,793,80,30576,794
AI,1983,793,90,30576,3178
AI,1983,793,100,30576,794
AI,1983,793,51,30576,794
AI,1983,793,53,30576,794
AI,1983,793,55,30576,794
AI,1983,793,57,30576,794
AI,1983,793,58,30576,794
AI,1983,793,59,30576,1589
AI,1983,793,62,30576,794
AI,1983,793,63,30576,2383
AI,1983,793,64,30576,1589
AI,1983,793,65,30576,3178
AI,1983,793,66,30576,1589
AI,2006,214,15,30576,2582
AI,2006,324,81,30576,4500
AI,2006,214,34,30576,15723
AI,2016,594,56,30576,35654
AI,2016,624,42,30576,233053
AI,2006,214,18,30576,18077
AI,2004,224,47,30576,31295
AI,2004,224,48,30576,15321
AI,2004,224,49,30576,78627
AI,2004,224,51,30576,31489
AI,2004,224,52,30576,15648
AI,2004,224,53,30576,46943
AI,2004,224,54,30576,47137
AI,2004,224,55,30576,48304
AI,2004,224,57,30576,62979
AI,2004,224,58,30576,31489
AI,2006,794,109,30576,5542
AI,1994,614,40,30576,30950
AI,1994,614,50,30576,35580
AI,1994,614,60,30576,1509
AI,1994,614,23,30576,5437
AI,1994,614,26,30576,1509
AI,1994,614,27,30576,5437
AI,1994,614,31,30576,3720
AI,1994,614,32,30576,7648
AI,1994,614,33,30576,17818
AI,1994,614,34,30576,23852
AI,1994,614,35,30576,5228
AI,1994,614,36,30576,11367
AI,1994,614,37,30576,15893
AI,1994,614,38,30576,33094
AI,1994,614,39,30576,27260
AI,1994,614,41,30576,21793
AI,1994,614,42,30576,28050
AI,1994,614,43,30576,25940
AI,1994,614,44,30576,32184
AI,1994,614,45,30576,40723
AI,1994,614,46,30576,43540
AI,1994,614,47,30576,23217
AI,1994,614,48,30576,25636
AI,1994,614,49,30576,32476
AI,1994,614,51,30576,35171
AI,1994,614,52,30576,19204
AI,1994,614,53,30576,12961
AI,1994,614,54,30576,13578
AI,1994,614,55,30576,19394
AI,1994,614,56,30576,7338
AI,1994,614,57,30576,11044
AI,1994,614,58,30576,5228
AI,1994,614,61,30576,5437
AI,1994,614,62,30576,4013
AI,1994,614,63,30576,6636
AI,1994,614,66,30576,2110
AI,1994,614,67,30576,2110
AI,1994,614,69,30576,2110
AI,1986,623,40,30576,3177
AI,1986,623,50,30576,3177
AI,1986,623,32,30576,3177
AI,1986,623,37,30576,6353
AI,1986,623,41,30576,6353
AI,1986,623,42,30576,22236
AI,1986,623,43,30576,6353
AI,1986,623,44,30576,6353
AI,1986,623,45,30576,3177
AI,1986,623,47,30576,3177
AI,2016,624,39,30576,137808
AI,2004,623,50,30576,18996
AI,2004,623,42,30576,9498
AI,2004,623,43,30576,9498
AI,2004,623,44,30576,18996
AI,2004,623,45,30576,9498
AI,2016,614,58,30576,20089
AI,2016,324,72,30576,13299
AI,2016,214,49,30576,143642
AI,2016,214,51,30576,23940
AI,2016,424,57,30576,13413
AI,1997,423,50,30576,4040
AI,1997,423,38,30576,4040
AI,1997,423,39,30576,4040
AI,1997,423,46,30576,8080
AI,1997,423,51,30576,4040
AI,1997,423,52,30576,4040
AI,1997,423,53,30576,4040
AI,1997,423,55,30576,4040
AI,1997,423,56,30576,4040
AI,2004,624,40,30576,27135
AI,2004,624,50,30576,13567
AI,2004,624,32,30576,27135
AI,2004,624,34,30576,27135
AI,2004,624,35,30576,27135
AI,2004,624,37,30576,27135
AI,2004,624,38,30576,54269
AI,2004,624,39,30576,67836
AI,2004,624,41,30576,65148
AI,2004,624,42,30576,54269
AI,2004,624,43,30576,40702
AI,2004,624,44,30576,54269
AI,2004,624,45,30576,40702
AI,2004,624,46,30576,13567
AI,2004,624,47,30576,27135
AI,2004,624,48,30576,39608
AI,2004,624,49,30576,25349
AI,2004,624,51,30576,13567
AI,2004,624,56,30576,25733
AI,2004,624,66,30576,13567
AI,2016,624,69,30576,31748
AI,2016,794,53,30576,14167
AI,2016,214,41,30576,263343
AI,2016,214,36,30576,111673
AI,2016,214,64,30576,47881
AI,2016,613,52,30576,4745
AI,2016,424,33,30576,38993
AI,2016,424,35,30576,36504
AI,2016,623,45,30576,16930
AI,2006,794,51,30576,12043
AI,2006,324,77,30576,4607
AI,2016,324,42,30576,15585
AI,2016,324,44,30576,26834
AI,2016,214,35,30576,89577
AI,2016,424,50,30576,12168
AI,2006,323,64,30576,5121
AI,2006,323,49,30576,1660
AI,2006,324,51,30576,33162
AI,2016,424,51,30576,26825
AI,2016,794,41,30576,14167
AI,2006,324,36,30576,4868
AI,2006,624,19,30576,11859
AI,2006,594,46,30576,23863
AI,2006,614,72,30576,8247
AI,2006,214,68,30576,2582
AI,2016,623,43,30576,8465
AI,2016,613,81,30576,5906
AI,2006,323,61,30576,1801
AI,2006,324,35,30576,4868
AI,2006,324,49,30576,19242
AI,2006,424,42,30576,79924
AI,2006,214,43,30576,51954
AI,2006,214,56,30576,10932
AI,2006,794,45,30576,24087
AI,2006,624,66,30576,11709
AI,2006,314,45,30576,18721
AI,2006,314,47,30576,37443
AI,2006,314,31,30576,18721
AI,2016,614,39,30576,28636
AI,2016,424,40,30576,131638
AI,2006,794,59,30576,6524
AI,2006,224,41,30576,19642
AI,2006,624,39,30576,11859
AI,2016,424,39,30576,165652
AI,2006,214,60,30576,17383
AI,2000,214,61,30576,248812
AI,2000,614,43,30576,38778
AI,2000,424,48,30576,236301
AI,2000,424,52,30576,150063
AI,2000,614,26,30576,6585
AI,1991,314,53,30576,4966
AI,1991,314,54,30576,4966
AI,1991,314,55,30576,24939
AI,1991,314,56,30576,10201
AI,1991,314,57,30576,14898
AI,1991,314,58,30576,14898
AI,1991,314,61,30576,10201
AI,1991,314,65,30576,10042
AI,1991,314,67,30576,10151
AI,1991,314,68,30576,4966
AI,1991,314,75,30576,4966
AI,2004,424,40,30576,113874
AI,2004,424,50,30576,96059
AI,2004,424,18,30576,9021
AI,2004,424,23,30576,9021
AI,2004,424,32,30576,27494
AI,2004,424,33,30576,9452
AI,2004,424,34,30576,46625
AI,2004,424,35,30576,9021
AI,2004,424,36,30576,27494
AI,2004,424,37,30576,88127
AI,2004,424,38,30576,111722
AI,2004,424,39,30576,39553
AI,2004,424,41,30576,157123
AI,2004,424,42,30576,236794
AI,2004,424,43,30576,167435
AI,2004,424,44,30576,167891
AI,2004,424,45,30576,131376
AI,2004,424,46,30576,129198
AI,2004,424,47,30576,128110
AI,2004,424,48,30576,79764
AI,2004,424,49,30576,50523
AI,2004,424,51,30576,21080
AI,2004,424,52,30576,9021
AI,2004,424,53,30576,9452
AI,2004,424,55,30576,21080
AI,2004,424,56,30576,19992
AI,2004,424,57,30576,10540
AI,1994,623,51,30576,73452
AI,1994,623,52,30576,41973
AI,1994,623,53,30576,41973
AI,1994,623,55,30576,41973
AI,1994,623,62,30576,10493
AI,1994,623,67,30576,10493
AI,1994,623,72,30576,10493
AI,1994,623,73,30576,10493
AI,1994,623,75,30576,10493
AI,1986,214,30,30576,3233
AI,1986,214,40,30576,8939
AI,1986,214,50,30576,13882
AI,1986,214,60,30576,8934
AI,1986,214,27,30576,3233
AI,1986,214,31,30576,2474
AI,1986,214,33,30576,2474
AI,1986,214,34,30576,8181
AI,1986,214,35,30576,8181
AI,2000,624,50,30576,52780
AI,2000,324,35,30576,9145
AI,2000,414,63,30576,7028
AI,2000,324,59,30576,16689
AI,2000,214,51,30576,276032
AI,2000,414,37,30576,41632
AI,2000,513,71,30576,1457
AI,2000,214,48,30576,311577
AI,2000,314,45,30576,115104
AI,2000,594,43,30576,8971
AI,2002,793,52,30576,2733
AI,2000,624,34,30576,35037
AI,2000,794,99,30576,9136
AI,2000,414,50,30576,59009
AI,2000,594,57,30576,27439
AI,2000,424,51,30576,219207
AI,2000,623,39,30576,4113
AI,2000,624,45,30576,105336
AI,2000,214,23,30576,18920
AI,2000,214,32,30576,9460
AI,1991,324,40,30576,8105
AI,1991,324,50,30576,40525
AI,1991,324,60,30576,8105
AI,1991,324,70,30576,8105
AI,1991,324,36,30576,8105
AI,1991,324,39,30576,8105
AI,1991,324,41,30576,24315
AI,1991,324,42,30576,24315
AI,1991,324,43,30576,8105
AI,1991,324,44,30576,8105
AI,1991,324,45,30576,16210
AI,1991,324,46,30576,8105
AI,1991,324,48,30576,16210
AI,1991,324,49,30576,40525
AI,1991,324,51,30576,32420
AI,1991,324,52,30576,8105
AI,1991,324,53,30576,8105
AI,1991,324,55,30576,21899
AI,1991,324,56,30576,30004
AI,1991,324,57,30576,32420
AI,1991,324,58,30576,32420
AI,1991,324,61,30576,24315
AI,1991,312,60,30576,3689
AI,2000,594,47,30576,85406
AI,2000,214,43,30576,108929
AI,2000,214,45,30576,142178
AI,2000,324,64,30576,5209
AI,2002,794,50,30576,18538
AI,2002,794,60,30576,20026
AI,2004,423,54,30576,7513
AI,2004,423,59,30576,7810
AI,2000,414,32,30576,10408
AI,2000,323,57,30576,12698
AI,2000,224,55,30576,18702
AI,2000,224,62,30576,18702
AI,1991,594,30,30576,4503
AI,1991,594,40,30576,4503
AI,1991,594,32,30576,4503
AI,1991,594,39,30576,4503
AI,1991,594,42,30576,8572
AI,1991,594,43,30576,4503
AI,2000,624,41,30576,192817
AI,1986,214,36,30576,22827
AI,1986,214,37,30576,4948
AI,1986,214,38,30576,2474
AI,1986,214,39,30576,13129
AI,1986,214,41,30576,11413
AI,1986,214,42,30576,18077
AI,1986,214,43,30576,13887
AI,1986,214,44,30576,11413
AI,2000,624,59,30576,17631
AI,2000,224,50,30576,37403
AI,1991,314,40,30576,15436
AI,1991,314,50,30576,25478
AI,1991,314,60,30576,13914
AI,1991,314,32,30576,5076
AI,1991,314,34,30576,5076
AI,1991,314,35,30576,10151
AI,1991,314,36,30576,20193
AI,1991,314,37,30576,5076
AI,1991,314,38,30576,5235
AI,1991,314,39,30576,10311
AI,1991,314,41,30576,10151
AI,1991,314,42,30576,20621
AI,1991,314,44,30576,26175
AI,1991,314,45,30576,9932
AI,1991,314,46,30576,10470
AI,1991,314,47,30576,20781
AI,1991,314,48,30576,35679
AI,1991,314,49,30576,20133
AI,1991,314,51,30576,15436
AI,1991,314,52,30576,10470
AI,1991,324,62,30576,8105
AI,1991,324,63,30576,8105
AI,1991,324,64,30576,16210
AI,1991,324,66,30576,8105
AI,1991,324,71,30576,8105
AI,2000,323,78,30576,2540
AI,2000,414,29,30576,13858
AI,2000,594,46,30576,46594
AI,2000,323,62,30576,10456
AI,1994,594,41,30576,26393
AI,1994,594,42,30576,74649
AI,1994,594,43,30576,74525
AI,1994,594,44,30576,65962
AI,1994,594,45,30576,86249
AI,2000,224,36,30576,16753
AI,2002,794,70,30576,6675
AI,2002,794,90,30576,13351
AI,2002,794,31,30576,6179
AI,2002,794,41,30576,18538
AI,2002,794,42,30576,6179
AI,2002,794,43,30576,6179
AI,2002,794,44,30576,6179
AI,2002,794,45,30576,30897
AI,2002,794,46,30576,6179
AI,2002,794,47,30576,24717
AI,2002,794,48,30576,6179
AI,2002,794,49,30576,37076
AI,2002,794,51,30576,12359
AI,2002,794,52,30576,12855
AI,2002,794,53,30576,18538
AI,2002,794,54,30576,6179
AI,2002,794,55,30576,37076
AI,2002,794,56,30576,19034
AI,2002,794,61,30576,12855
AI,2002,794,62,30576,6675
AI,2002,794,66,30576,6675
AI,2002,794,69,30576,13351
AI,2002,794,73,30576,6675
AI,2002,794,76,30576,6675
AI,2002,794,77,30576,6675
AI,2002,794,95,30576,6179
AI,2002,794,99,30576,6675
AI,2000,423,39,30576,2902
AI,2000,214,47,30576,98321
AI,2000,324,54,30576,52896
AI,2000,594,53,30576,19893
AI,2000,614,46,30576,38778
AI,2000,424,36,30576,48010
AI,2000,614,45,30576,12926
AI,1991,614,40,30576,7272
AI,1991,614,26,30576,3666
AI,1991,614,27,30576,3666
AI,1991,614,35,30576,7332
AI,1991,614,38,30576,7272
AI,1991,614,39,30576,10878
AI,1991,614,41,30576,3606
AI,1991,614,43,30576,3666
AI,1991,614,44,30576,7212
AI,1991,614,48,30576,3606
AI,1991,614,55,30576,3606
AI,1991,614,62,30576,3666
AI,1991,794,40,30576,41538
AI,1991,794,50,30576,73718
AI,1991,794,60,30576,13846
AI,1991,794,70,30576,16090
AI,1991,794,17,30576,5801
AI,1991,794,19,30576,5801
AI,1991,794,26,30576,16963
AI,1991,794,27,30576,19206
AI,1991,794,28,30576,22323
AI,1991,794,29,30576,33485
AI,1991,794,32,30576,11603
AI,1991,794,33,30576,11162
AI,1991,794,34,30576,5801
AI,1991,794,35,30576,42412
AI,1991,794,36,30576,5801
AI,1991,794,37,30576,41971
AI,1991,794,38,30576,31250
AI,1991,794,39,30576,33926
AI,1991,794,41,30576,74150
AI,1991,794,42,30576,33494
AI,1991,794,43,30576,49142
AI,1991,794,44,30576,65673
AI,1991,794,45,30576,73276
AI,1991,794,46,30576,62115
AI,1991,794,47,30576,72403
AI,1991,794,48,30576,73718
AI,1991,794,49,30576,37980
AI,1991,794,51,30576,29936
AI,1991,794,52,30576,59871
AI,1991,794,53,30576,16090
AI,1991,794,54,30576,27692
AI,1991,794,55,30576,8045
AI,1991,794,58,30576,8045
AI,1991,794,59,30576,8045
AI,1991,794,61,30576,8045
AI,1991,794,62,30576,16090
AI,1991,794,71,30576,5801
AI,1991,794,81,30576,8045
AI,1983,613,51,30576,1786
AI,1983,613,52,30576,893
AI,1983,613,53,30576,893
AI,1983,613,56,30576,893
AI,1983,613,57,30576,1786
AI,1983,613,58,30576,893
AI,1983,613,59,30576,893
AI,1983,613,61,30576,1786
AI,1983,613,62,30576,1786
AI,1983,613,63,30576,3573
AI,1983,613,64,30576,1786
AI,1983,613,65,30576,3573
AI,1983,613,66,30576,893
AI,1983,613,67,30576,893
AI,1983,613,69,30576,893
AI,1997,323,50,30576,2131
AI,1997,323,70,30576,2131
AI,1997,323,48,30576,2131
AI,1997,323,49,30576,2131
AI,1997,323,53,30576,4263
AI,1997,323,54,30576,6394
AI,1997,323,55,30576,6394
AI,1997,323,56,30576,13218
AI,1997,323,57,30576,5201
AI,1997,323,58,30576,12279
AI,1997,323,59,30576,6394
AI,1997,323,61,30576,10708
AI,1997,323,62,30576,5201
AI,1997,323,63,30576,4263
AI,1997,323,64,30576,2131
AI,1997,323,65,30576,5834
AI,1997,323,66,30576,2131
AI,1997,323,67,30576,2131
AI,1997,323,68,30576,3070
AI,1997,323,69,30576,3070
AI,1983,413,40,30576,438
AI,1983,413,50,30576,438
AI,1983,413,35,30576,219
AI,1983,413,44,30576,219
AI,1983,413,45,30576,219
AI,1983,413,56,30576,219
AI,1983,413,59,30576,219
AI,1994,414,30,30576,5709
AI,1994,414,40,30576,21883
AI,1994,414,50,30576,16174
AI,1994,414,60,30576,11081
AI,1994,414,16,30576,5709
AI,1994,414,18,30576,5709
AI,1994,414,32,30576,11419
AI,1994,414,33,30576,11081
AI,1994,414,34,30576,10942
AI,1983,324,43,30576,35036
AI,1983,324,44,30576,26331
AI,1983,324,45,30576,24235
AI,1983,324,46,30576,28426
AI,1983,324,47,30576,30599
AI,1983,324,48,30576,73031
AI,1983,324,49,30576,70857
AI,1983,324,51,30576,68919
AI,1983,324,52,30576,109658
AI,1983,324,53,30576,81322
AI,1983,324,54,30576,64818
AI,1983,324,55,30576,74891
AI,1983,324,56,30576,20448
AI,1983,324,57,30576,60952
AI,1983,324,58,30576,64908
AI,1983,324,59,30576,77378
AI,1983,324,61,30576,32370
AI,1983,324,62,30576,24235
AI,1983,324,63,30576,24235
AI,1983,324,64,30576,8134
AI,1983,324,65,30576,12079
AI,1983,324,66,30576,8213
AI,1983,324,67,30576,12157
AI,1983,324,69,30576,12079
AI,1983,324,73,30576,2095
AI,1983,324,74,30576,12079
AI,1997,214,20,30576,13357
AI,1997,214,40,30576,157268
AI,1997,214,50,30576,53852
AI,1997,214,21,30576,13106
AI,1997,214,34,30576,13106
AI,1997,214,35,30576,13106
AI,1997,214,36,30576,67669
AI,1997,214,37,30576,26211
AI,1997,214,38,30576,65528
AI,1997,214,39,30576,119129
AI,1997,214,41,30576,91740
AI,1997,214,42,30576,144162
AI,1997,214,43,30576,66282
AI,1997,214,44,30576,78634
AI,1997,214,45,30576,53177
AI,1997,214,46,30576,52423
AI,1997,214,53,30576,27389
AI,1997,214,55,30576,26750
AI,1997,214,56,30576,14284
AI,1997,214,57,30576,14284
AI,1986,214,45,30576,10655
AI,1986,214,46,30576,7422
AI,1986,214,47,30576,12370
AI,1986,214,49,30576,2474
AI,1986,214,51,30576,5707
AI,1986,214,52,30576,6465
AI,1983,424,30,30576,12611
AI,1983,424,40,30576,172637
AI,1983,424,50,30576,45887
AI,1983,424,23,30576,2647
AI,1983,424,25,30576,12611
AI,1983,424,26,30576,2647
AI,1983,424,27,30576,12611
AI,1983,424,28,30576,12611
AI,1983,424,29,30576,5294
AI,1983,424,31,30576,38683
AI,1983,424,32,30576,33276
AI,1983,424,33,30576,62108
AI,1983,424,34,30576,108944
AI,1983,424,35,30576,74719
AI,1983,424,36,30576,241326
AI,1983,424,37,30576,197123
AI,1983,424,38,30576,139361
AI,1983,424,39,30576,88916
AI,1983,424,41,30576,165546
AI,1983,424,42,30576,122928
AI,1983,213,50,30576,672
AI,1983,213,60,30576,672
AI,1983,213,36,30576,672
AI,1983,213,38,30576,672
AI,1983,213,39,30576,672
AI,1983,213,42,30576,672
AI,1983,213,46,30576,672
AI,1983,213,47,30576,1344
AI,1983,213,48,30576,2016
AI,1983,213,51,30576,2688
AI,1983,213,54,30576,672
AI,1983,213,55,30576,672
AI,1983,424,43,30576,42066
AI,1983,424,44,30576,86269
AI,1983,424,45,30576,83509
AI,1983,424,46,30576,44939
AI,1983,424,47,30576,93474
AI,1983,424,48,30576,59235
AI,1983,424,49,30576,86156
AI,1983,424,51,30576,35923
AI,1983,424,52,30576,43127
AI,1983,423,40,30576,946
AI,1983,423,50,30576,315
AI,1983,423,35,30576,315
AI,1983,423,39,30576,315
AI,1983,423,41,30576,630
AI,1983,423,42,30576,838
AI,1983,423,43,30576,315
AI,1983,423,44,30576,946
AI,1983,423,45,30576,1469
AI,1983,423,46,30576,946
AI,1983,423,47,30576,946
AI,1983,423,48,30576,315
AI,1983,423,49,30576,523
AI,1983,423,51,30576,315
AI,1983,423,52,30576,523
AI,1983,423,53,30576,1361
AI,1983,423,54,30576,1154
AI,1983,423,56,30576,838
AI,1983,423,57,30576,523
AI,1983,423,61,30576,315
AI,1983,423,64,30576,523
AI,1983,423,66,30576,315
AI,1997,424,40,30576,200456
AI,1997,424,50,30576,275746
AI,1997,424,23,30576,7136
AI,1997,424,33,30576,17443
AI,1997,424,34,30576,7136
AI,1997,424,35,30576,35142
AI,1997,424,36,30576,100105
AI,1997,424,37,30576,112023
AI,1997,424,38,30576,92027
AI,1997,424,39,30576,187668
AI,1997,424,41,30576,262988
AI,1997,424,42,30576,291017
AI,1997,424,43,30576,385621
AI,1997,424,44,30576,489600
AI,1997,424,45,30576,430180
AI,1997,424,46,30576,286785
AI,1997,424,47,30576,531293
